,,,,,,,,,With High Seas,,,,Without High Seas,,,,
,,,,,,,,,Outbound_Inbound,,Outbound_inbound,,Outbound_Inbound,,Outbound_inbound,,Clear
,ISO3,,CSCC-DJO,,,CSCC-Tol,,,Transfer_T_wealth_DJO,,Transfer_T_wealth_Tol,,Transfer_T_wealth_DJO,,Transfer_T_wealth_Tol,,
,,,USD(2020)/tCO2,,,USD(2020)/tCO2,,,b USD(2020) (10^9),,b USD(2020) (10^9),,b USD(2020) (10^9),,b USD(2020) (10^9),,123
,,,Mean,Std,Var,Mean,Std,Var,Mean,Std,Mean,Std,Mean,Std,Mean,Std,
125,KHM,Cambodia,0.024700644,0.013119406,0.000172119,0.118511372,0.05075741,0.002576315,0.059486015,0.148241837,-1.175679012,0.548920624,0.208143499,0.076626403,-0.462434363,0.226969788,0
126,BLZ,Belize,0.004653265,0.002854438,8.15E-06,0.000707809,0.00029994,9.00E-08,0.172714759,0.046605172,0.02102859,0.006287981,0.200719806,0.037716587,0.025288441,0.005549471,1
127,TUN,Tunisia,0.11345608,0.035466289,0.001257858,0.024605265,0.01047585,0.000109743,-0.523048418,0.413132197,-0.17018297,0.114409612,0.15977164,0.194996174,-0.022099514,0.049375752,0
128,GTM,Guatemala,0.131560257,0.093507196,0.008743596,0.049446676,0.021079284,0.000444336,-0.638693328,0.984921121,-0.4160416,0.228672688,0.153084268,0.420173201,-0.118453477,0.095797254,0
129,BRN,Brunei,0.03071388,0.010857298,0.000117881,0.000342523,0.000157405,2.48E-08,-0.037916637,0.128198442,0.03205608,0.006978421,0.14693069,0.066853229,0.034117506,0.006806439,1
130,PRY,Paraguay,0.030342771,0.014372763,,0.026782695,0.011430068,,-0.311292559,0.147453049,-0.274769023,0.117263354,-0.128678698,0.060952521,-0.113581,0.048473037,1
131,BIH,Bosnia and Herzegovina,0.030176731,0.006652558,,0.009227234,0.003969782,,-0.309589122,0.068249923,-0.094664042,0.040726787,-0.12797455,0.028212403,-0.039131181,0.016835192,1
132,GMB,Gambia,0.004956641,0.003127113,9.78E-06,0.017433214,0.007420435,5.51E-05,0.096654334,0.040615375,-0.159921888,0.080377108,0.126485206,0.027432902,-0.055002451,0.033383916,0
133,CAF,Central African Republic,0.027333645,0.022688437,,0.0452673,0.019367452,,-0.280421327,0.232765214,-0.464406282,0.198694562,-0.115917487,0.096217927,-0.191971167,0.082134175,1
134,MKD,Macedonia,0.025965467,0.005472753,,0.00508657,0.002182239,,-0.266384919,0.056146065,-0.052184139,0.022388026,-0.110115271,0.023209044,-0.021571306,0.009254516,1
135,LCA,Saint Lucia,0,0,0,0.000299009,0.000125977,1.59E-08,0.099032547,0.015997391,0.009640954,0.00277735,0.099032547,0.015997391,0.011440501,0.002483864,1
136,BDI,Burundi,0.022937526,0.017302309,,0.199336833,0.085204569,,-0.235320669,0.17750785,-2.045036438,0.874130713,-0.097274273,0.073376245,-0.845354695,0.361338551,1
137,GEO,Georgia,0.014796934,0.006472613,4.19E-05,0.015918487,0.006873436,4.72E-05,-0.004334699,0.0738013,-0.144386562,0.074358145,0.084718644,0.037429955,-0.048583301,0.030909014,0
138,ZWE,Zimbabwe,0.019168245,0.01049697,,0.147437659,0.062944558,,-0.196650855,0.107690519,-1.512592431,0.645760814,-0.08128937,0.044515924,-0.625258841,0.266937511,1
139,BEN,Benin,0.070241119,0.053600495,0.002873013,0.087034543,0.037105172,0.001376794,-0.492409493,0.56061117,-0.863619508,0.401475756,-0.069672828,0.234124839,-0.339813896,0.166011936,1
140,KNA,Saint Kitts and Nevis,0,0,0,5.85E-05,2.48E-05,6.15E-10,0.061052354,0.009862196,0.007234228,0.001515238,0.061052354,0.009862196,0.007586463,0.001495393,1
141,UKR,Ukraine,0.192261979,0.052987927,0.00280772,0.154906127,0.066975377,0.004485701,-1.096998769,0.62822458,-1.476868384,0.723718299,0.060103923,0.289706277,-0.544586831,0.29963286,0
142,LAO,Laos,0.013718452,0.007988123,,0.052052627,0.022260703,,-0.140740342,0.081951751,-0.534018315,0.228377002,-0.058177696,0.033876314,-0.220746624,0.094403976,1
143,MNG,Mongolia,0.013614458,0.005647082,,0.013589932,0.005814396,,-0.139673443,0.057934539,-0.139421835,0.059651052,-0.057736673,0.023948343,-0.057632666,0.024657896,1
144,ARM,Armenia,0.011783271,0.005393582,,0.010326274,0.004444173,,-0.120886932,0.055333841,-0.105939308,0.04559366,-0.049970912,0.022873295,-0.043792027,0.018847006,1
145,TJK,Tajikistan,0.011642422,0.006858264,,0.083676565,0.035702881,,-0.119441933,0.070360306,-0.858454614,0.366282995,-0.049373594,0.02908477,-0.354858537,0.15141004,1
146,ALB,Albania,0.030069526,0.011613424,0.000134872,0.007807309,0.003339439,1.12E-05,-0.230321531,0.127655819,-0.070065713,0.036169602,-0.049352163,0.054004346,-0.02307848,0.0150514,1
147,BHR,Bahrain,0,0,0,0.001326295,0.000574123,3.30E-07,0.048288253,0.007800325,-0.007410044,0.006313532,0.048288253,0.007800325,0.000572086,0.00282209,1
148,LSO,Lesotho,0.008328002,0.004006774,,0.012795489,0.005487223,,-0.085438634,0.041106298,-0.131271484,0.056294517,-0.035317684,0.01699207,-0.054263564,0.023270409,1
149,BTN,Bhutan,0.007727678,0.003006573,,0.002873493,0.001227147,,-0.07927979,0.030845036,-0.029479734,0.012589551,-0.032771809,0.012750382,-0.012186009,0.00520413,1
150,KGZ,Kyrgyzstan,0.007509882,0.00302622,,0.047081853,0.020177227,,-0.077045382,0.031046594,-0.483022145,0.207002205,-0.031848174,0.0128337,-0.199666388,0.085568297,1
151,DJI,Djibouti,0.003496891,0.001209138,1.46E-06,0.00525313,0.002215737,4.91E-06,0.010537715,0.015373627,-0.047936873,0.024026415,0.031583278,0.00932679,-0.016321619,0.00998499,0
152,TGO,Togo,0.030811332,0.022572021,0.000509496,0.072674257,0.030977071,0.000959579,-0.21688082,0.236466689,-0.73284729,0.335169746,-0.031446991,0.098825421,-0.295467112,0.138557946,1
153,SWZ,Swaziland,0.007317932,0.003235069,,0.003908154,0.001665616,,-0.075076129,0.03318922,-0.040094532,0.017087886,-0.031034146,0.013719395,-0.016573837,0.007063603,1
154,MDA,Moldova,0.003305917,0.001422399,,0.01984475,0.008561813,,-0.033916068,0.014592681,-0.203591257,0.087837347,-0.014019852,0.006032162,-0.084158317,0.036309238,1
155,COG,Congo [Republic],0.047956704,0.023421992,0.00054859,0.016195616,0.006895679,4.76E-05,-0.274781889,0.252784041,-0.138279452,0.074802056,0.013839038,0.109254046,-0.040808327,0.031291748,0
156,PSE,Palestinian Territories,0,0,0,0.019906911,0.008477286,7.19E-05,0.00719788,0.001162722,-0.203305295,0.091733359,0.00719788,0.001162722,-0.083498248,0.0379199,0
157,SGP,Singapore,0,0,0,0.003619561,0.001757446,3.09E-06,0.004588393,0.000741194,-0.036544981,0.018794499,0.004588393,0.000741194,-0.014761146,0.007769712,0
158,MCO,Monaco,0,0,0,1.40E-05,8.40E-06,7.05E-11,0.001848194,0.000298551,9.33E-05,9.94E-05,0.001848194,0.000298551,0.000177691,5.81E-05,1
159,MNE,Montenegro,0.009609971,0.002837656,8.05E-06,0.001222356,0.00052253,2.73E-07,-0.057579934,0.033011162,-0.007277622,0.00574015,0.000256374,0.014919256,7.90E-05,0.002542021,1
